,10639,1,,A,,Berlin,B,11000,
,10640,1,,A,,Berlin,B,11000,
db_einfuegemarke,plz,ueberkey,art,aikz,grokz,ort,krskfz,krs_astat,vv_bez
,10641,1,,A,,Berlin,B,11000,
,10642,1,,A,,Berlin,B,11000,
,10643,1,,A,,Berlin,B,11000,
,10644,1,,A,,Berlin,B,11000,
,10645,1,,A,,Berlin,B,11000,
,10653,1,,A,,Berlin,B,11000,
,10654,1,,A,,Berlin,B,11000,
,10655,1,,A,,Berlin,B,11000,
,10663,1,,A,,Berlin,B,11000,
,10664,1,,A,,Berlin,B,11000,
db_einfuegemarke,plz,ueberkey,art,aikz,grokz,ort,krskfz,krs_astat,vv_bez
,10665,1,,A,,Berlin,B,11000,
,10666,1,,A,,Berlin,B,11000,
,10667,1,,A,,Berlin,B,11000,
,10668,1,,A,,Berlin,B,11000,
,10669,1,,A,,Berlin,B,11000,
,10670,1,,A,,Berlin,B,11000,
,10671,1,,A,,Berlin,B,11000,
,10672,1,,A,,Berlin,B,11000,
,10673,1,,A,,Berlin,B,11000,
,10674,1,,A,,Berlin,B,11000,
db_einfuegemarke,plz,ueberkey,art,aikz,grokz,ort,krskfz,krs_astat,vv_bez
,10675,1,,A,,Berlin,B,11000,
,10676,1,,A,,Berlin,B,11000,
,10700,1,,A,,Berlin,B,11000,
,10701,1,,A,,Berlin,B,11000,
,10702,1,,A,,Berlin,B,11000,
,10703,1,,A,,Berlin,B,11000,
,10704,1,,A,,Berlin,B,11000,
,10705,1,,A,,Berlin,B,11000,
,10707,1,ZS,A,,Berlin,B,11000,
,10709,1,ZS,A,,Berlin,B,11000,
db_einfuegemarke,plz,ueberkey,art,aikz,grokz,ort,krskfz,krs_astat,vv_bez
,10711,1,ZS,A,,Berlin,B,11000,
,10713,1,ZS,A,,Berlin,B,11000,
,10715,1,ZS,A,,Berlin,B,11000,
,10717,1,ZS,A,,Berlin,B,11000,
,10719,1,ZS,A,,Berlin,B,11000,
,10721,1,,A,,Berlin,B,11000,
,10722,1,,A,,Berlin,B,11000,
,10723,1,,A,,Berlin,B,11000,
,10724,1,,A,,Berlin,B,11000,
,10725,1,,A,,Berlin,B,11000,
db_einfuegemarke,plz,ueberkey,art,aikz,grokz,ort,krskfz,krs_astat,vv_bez
,10726,1,,A,,Berlin,B,11000,
,10727,1,,A,,Berlin,B,11000,
,10728,1,,A,,Berlin,B,11000,
,10729,1,,A,,Berlin,B,11000,
,10730,1,,A,,Berlin,B,11000,
,10746,1,,A,,Berlin,B,11000,
,10747,1,,A,,Berlin,B,11000,
,10748,1,,A,,Berlin,B,11000,
,10749,1,,A,,Berlin,B,11000,
,10756,1,,A,,Berlin,B,11000,
db_einfuegemarke,plz,ueberkey,art,aikz,grokz,ort,krskfz,krs_astat,vv_bez
,10757,1,,A,,Berlin,B,11000,
,10768,1,,A,,Berlin,B,11000,
,10772,1,,A,,Berlin,B,11000,
,10773,1,,A,,Berlin,B,11000,
,10774,1,,A,,Berlin,B,11000,
,10777,1,ZS,A,,Berlin,B,11000,
,10779,1,ZS,A,,Berlin,B,11000,
,10781,1,ZS,A,,Berlin,B,11000,
,10783,1,ZS,A,,Berlin,B,11000,
,10785,1,ZS,A,,Berlin,B,11000,
db_einfuegemarke,plz,ueberkey,art,aikz,grokz,ort,krskfz,krs_astat,vv_bez
,10787,1,ZS,A,,Berlin,B,11000,
,10789,1,ZS,A,,Berlin,B,11000,
,10819,1,,A,,Berlin,B,11000,
,10820,1,,A,,Berlin,B,11000,
,10823,1,ZS,A,,Berlin,B,11000,
,10825,1,ZS,A,,Berlin,B,11000,
,10827,1,ZS,A,,Berlin,B,11000,
,10829,1,ZS,A,,Berlin,B,11000,
,10831,1,,A,,Berlin,B,11000,
,10832,1,,A,,Berlin,B,11000,
db_einfuegemarke,plz,ueberkey,art,aikz,grokz,ort,krskfz,krs_astat,vv_bez
,10833,1,,A,,Berlin,B,11000,
,10834,1,,A,,Berlin,B,11000,
,10835,1,,A,,Berlin,B,11000,
,10836,1,,A,,Berlin,B,11000,
,10837,1,,A,,Berlin,B,11000,
,10838,1,,A,,Berlin,B,11000,
,10840,1,,A,,Berlin,B,11000,
,10841,1,,A,,Berlin,B,11000,
,10842,1,,A,,Berlin,B,11000,
,10844,1,,A,,Berlin,B,11000,
db_einfuegemarke,plz,ueberkey,art,aikz,grokz,ort,krskfz,krs_astat,vv_bez
,10846,1,,A,,Berlin,B,11000,
,10848,1,,A,,Berlin,B,11000,
,10850,1,,A,,Berlin,B,11000,
,10855,1,,A,,Berlin,B,11000,
,10857,1,,A,,Berlin,B,11000,
,10858,1,,A,,Berlin,B,11000,
,10859,1,,A,,Berlin,B,11000,
,10860,1,,A,,Berlin,B,11000,
,10861,1,,A,,Berlin,B,11000,
,10862,1,,A,,Berlin,B,11000,
db_einfuegemarke,plz,ueberkey,art,aikz,grokz,ort,krskfz,krs_astat,vv_bez
,10863,1,,A,,Berlin,B,11000,
,10864,1,,A,,Berlin,B,11000,
,10865,1,,A,,Berlin,B,11000,
,10866,1,,A,,Berlin,B,11000,
,10867,1,,A,,Berlin,B,11000,
,10868,1,,A,,Berlin,B,11000,
,10869,1,,A,,Berlin,B,11000,
,10870,1,,A,,Berlin,B,11000,
,10871,1,,A,,Berlin,B,11000,
,10872,1,,A,,Berlin,B,11000,
db_einfuegemarke,plz,ueberkey,art,aikz,grokz,ort,krskfz,krs_astat,vv_bez
,10873,1,,A,,Berlin,B,11000,
,10874,1,,A,,Berlin,B,11000,
,10875,1,,A,,Berlin,B,11000,
,10876,1,,A,,Berlin,B,11000,
,10877,1,,A,,Berlin,B,11000,
,10878,1,,A,,Berlin,B,11000,
,10880,1,,A,,Berlin,B,11000,
,10881,1,,A,,Berlin,B,11000,
,10882,1,,A,,Berlin,B,11000,
,10883,1,,A,,Berlin,B,11000,
db_einfuegemarke,plz,ueberkey,art,aikz,grokz,ort,krskfz,krs_astat,vv_bez
,10884,1,,A,,Berlin,B,11000,
,10885,1,,A,,Berlin,B,11000,
,10886,1,,A,,Berlin,B,11000,
,10887,1,,A,,Berlin,B,11000,
,10888,1,,A,,Berlin,B,11000,
,10889,1,,A,,Berlin,B,11000,
,10890,1,,A,,Berlin,B,11000,
,10891,1,,A,,Berlin,B,11000,
,10892,1,,A,,Berlin,B,11000,
,10893,1,,A,,Berlin,B,11000,
db_einfuegemarke,plz,ueberkey,art,aikz,grokz,ort,krskfz,krs_astat,vv_bez
,10894,1,,A,,Berlin,B,11000,
,10895,1,,A,,Berlin,B,11000,
,10898,1,,A,,Berlin,B,11000,
,10899,1,,A,,Berlin,B,11000,
,10900,1,,A,,Berlin,B,11000,
,10901,1,,A,,Berlin,B,11000,
,10902,1,,A,,Berlin,B,11000,
,10903,1,,A,,Berlin,B,11000,
,10905,1,,A,,Berlin,B,11000,
,10906,1,,A,,Berlin,B,11000,
db_einfuegemarke,plz,ueberkey,art,aikz,grokz,ort,krskfz,krs_astat,vv_bez
,10907,1,,A,,Berlin,B,11000,
,10908,1,,A,,Berlin,B,11000,
,10909,1,,A,,Berlin,B,11000,
,10910,1,,A,,Berlin,B,11000,
,10911,1,,A,,Berlin,B,11000,
,10912,1,,A,,Berlin,B,11000,
,10913,1,,A,,Berlin,B,11000,
,10914,1,,A,,Berlin,B,11000,
,10916,1,,A,,Berlin,B,11000,
,10917,1,,A,,Berlin,B,11000,
db_einfuegemarke,plz,ueberkey,art,aikz,grokz,ort,krskfz,krs_astat,vv_bez
,10918,1,,A,,Berlin,B,11000,
,10919,1,,A,,Berlin,B,11000,
,10921,1,,A,,Berlin,B,11000,
,10922,1,,A,,Berlin,B,11000,
,10923,1,,A,,Berlin,B,11000,
,10924,1,,A,,Berlin,B,11000,
,10925,1,,A,,Berlin,B,11000,
,10926,1,,A,,Berlin,B,11000,
,10927,1,,A,,Berlin,B,11000,
,10928,1,,A,,Berlin,B,11000,
db_einfuegemarke,plz,ueberkey,art,aikz,grokz,ort,krskfz,krs_astat,vv_bez
,10935,1,,A,,Berlin,B,11000,
,10941,1,,A,,Berlin,B,11000,
,10942,1,,A,,Berlin,B,11000,
,10956,1,,A,,Berlin,B,11000,
,10957,1,,A,,Berlin,B,11000,
,10958,1,,A,,Berlin,B,11000,
,10959,1,,A,,Berlin,B,11000,
,10961,1,ZS,A,,Berlin,B,11000,
,10963,1,ZS,A,,Berlin,B,11000,
,10965,1,ZS,A,,Berlin,B,11000,
db_einfuegemarke,plz,ueberkey,art,aikz,grokz,ort,krskfz,krs_astat,vv_bez
,10967,1,ZS,A,,Berlin,B,11000,
,10969,1,ZS,A,,Berlin,B,11000,
,10997,1,ZS,A,,Berlin,B,11000,
,10999,1,ZS,A,,Berlin,B,11000,
,11009,1,,A,,Berlin,B,11000,
,11010,1,,A,,Berlin,B,11000,
,11011,1,,A,,Berlin,B,11000,
,11012,1,,A,,Berlin,B,11000,
,11013,1,,A,,Berlin,B,11000,
,11014,1,,A,,Berlin,B,11000,
db_einfuegemarke,plz,ueberkey,art,aikz,grokz,ort,krskfz,krs_astat,vv_bez
,11015,1,,A,,Berlin,B,11000,
,11016,1,,A,,Berlin,B,11000,
,11017,1,,A,,Berlin,B,11000,
,11018,1,,A,,Berlin,B,11000,
,11020,1,,A,,Berlin,B,11000,
,11022,1,,A,,Berlin,B,11000,
,11030,1,,A,,Berlin,B,11000,
,11044,1,,A,,Berlin,B,11000,
,11052,1,,A,,Berlin,B,11000,
,11053,1,,A,,Berlin,B,11000,
db_einfuegemarke,plz,ueberkey,art,aikz,grokz,ort,krskfz,krs_astat,vv_bez
,11054,1,,A,,Berlin,B,11000,
,11055,1,,A,,Berlin,B,11000,
,11056,1,,A,,Berlin,B,11000,
,11057,1,,A,,Berlin,B,11000,
,11501,1,,A,,Berlin,B,11000,
,11502,1,,A,,Berlin,B,11000,
,11504,1,,A,,Berlin,B,11000,
,11505,1,,A,,Berlin,B,11000,
,11506,1,,A,,Berlin,B,11000,
,11507,1,,A,,Berlin,B,11000,
db_einfuegemarke,plz,ueberkey,art,aikz,grokz,ort,krskfz,krs_astat,vv_bez
,11508,1,,A,,Berlin,B,11000,
,11509,1,,A,,Berlin,B,11000,
,11510,1,,A,,Berlin,B,11000,
,11511,1,,A,,Berlin,B,11000,
,11512,1,,A,,Berlin,B,11000,
,11513,1,,A,,Berlin,B,11000,
,11514,1,,A,,Berlin,B,11000,
,11515,1,,A,,Berlin,B,11000,
,11516,1,,A,,Berlin,B,11000,
,11517,1,,A,,Berlin,B,11000,
db_einfuegemarke,plz,ueberkey,art,aikz,grokz,ort,krskfz,krs_astat,vv_bez
,12001,1,,A,,Berlin,B,11000,
,12002,1,,A,,Berlin,B,11000,
,12003,1,,A,,Berlin,B,11000,
,12004,1,,A,,Berlin,B,11000,
,12005,1,,A,,Berlin,B,11000,
,12006,1,,A,,Berlin,B,11000,
,12007,1,,A,,Berlin,B,11000,
,12028,1,,A,,Berlin,B,11000,
,12032,1,,A,,Berlin,B,11000,
,12037,1,,A,,Berlin,B,11000,
db_einfuegemarke,plz,ueberkey,art,aikz,grokz,ort,krskfz,krs_astat,vv_bez
,12038,1,,A,,Berlin,B,11000,
,12039,1,,A,,Berlin,B,11000,
,12040,1,,A,,Berlin,B,11000,
,12043,1,ZS,A,,Berlin,B,11000,
,12045,1,ZS,A,,Berlin,B,11000,
,12047,1,ZS,A,,Berlin,B,11000,
,12049,1,ZS,A,,Berlin,B,11000,
,12051,1,ZS,A,,Berlin,B,11000,
,12053,1,ZS,A,,Berlin,B,11000,
,12055,1,ZS,A,,Berlin,B,11000,
db_einfuegemarke,plz,ueberkey,art,aikz,grokz,ort,krskfz,krs_astat,vv_bez
,12057,1,ZS,A,,Berlin,B,11000,
,12059,1,ZS,A,,Berlin,B,11000,
,12061,1,,A,,Berlin,B,11000,
,12062,1,,A,,Berlin,B,11000,
,12063,1,,A,,Berlin,B,11000,
,12064,1,,A,,Berlin,B,11000,
,12065,1,,A,,Berlin,B,11000,
,12066,1,,A,,Berlin,B,11000,
,12067,1,,A,,Berlin,B,11000,
,12068,1,,A,,Berlin,B,11000,
db_einfuegemarke,plz,ueberkey,art,aikz,grokz,ort,krskfz,krs_astat,vv_bez
,12069,1,,A,,Berlin,B,11000,
,12070,1,,A,,Berlin,B,11000,
,12082,1,,A,,Berlin,B,11000,
,12083,1,,A,,Berlin,B,11000,
,12095,1,,A,,Berlin,B,11000,
,12096,1,,A,,Berlin,B,11000,
,12097,1,,A,,Berlin,B,11000,
,12099,1,ZS,A,,Berlin,B,11000,
,12101,1,ZS,A,,Berlin,B,11000,
,12103,1,ZS,A,,Berlin,B,11000,
db_einfuegemarke,plz,ueberkey,art,aikz,grokz,ort,krskfz,krs_astat,vv_bez
,12105,1,ZS,A,,Berlin,B,11000,
,12107,1,ZS,A,,Berlin,B,11000,
,12109,1,ZS,A,,Berlin,B,11000,
,12111,1,,A,,Berlin,B,11000,
,12112,1,,A,,Berlin,B,11000,
,12113,1,,A,,Berlin,B,11000,
,12114,1,,A,,Berlin,B,11000,
,12115,1,,A,,Berlin,B,11000,
,12116,1,,A,,Berlin,B,11000,
,12117,1,,A,,Berlin,B,11000,
db_einfuegemarke,plz,ueberkey,art,aikz,grokz,ort,krskfz,krs_astat,vv_bez
,12118,1,,A,,Berlin,B,11000,
,12119,1,,A,,Berlin,B,11000,
,12120,1,,A,,Berlin,B,11000,
,12121,1,,A,,Berlin,B,11000,
,12122,1,,A,,Berlin,B,11000,
,12123,1,,A,,Berlin,B,11000,
,12154,1,,A,,Berlin,B,11000,
,12155,1,,A,,Berlin,B,11000,
,12157,1,ZS,A,,Berlin,B,11000,
,12159,1,ZS,A,,Berlin,B,11000,
db_einfuegemarke,plz,ueberkey,art,aikz,grokz,ort,krskfz,krs_astat,vv_bez
,12161,1,ZS,A,,Berlin,B,11000,
,12163,1,ZS,A,,Berlin,B,11000,
,12165,1,ZS,A,,Berlin,B,11000,
,12167,1,ZS,A,,Berlin,B,11000,
,12169,1,ZS,A,,Berlin,B,11000,
,12171,1,,A,,Berlin,B,11000,
,12172,1,,A,,Berlin,B,11000,
,12173,1,,A,,Berlin,B,11000,
,12174,1,,A,,Berlin,B,11000,
,12175,1,,A,,Berlin,B,11000,
db_einfuegemarke,plz,ueberkey,art,aikz,grokz,ort,krskfz,krs_astat,vv_bez
,12200,1,,A,,Berlin,B,11000,
,12203,1,ZS,A,,Berlin,B,11000,
,12205,1,ZS,A,,Berlin,B,11000,
,12207,1,ZS,A,,Berlin,B,11000,
,12209,1,ZS,A,,Berlin,B,11000,
,12211,1,,A,,Berlin,B,11000,
,12212,1,,A,,Berlin,B,11000,
,12213,1,,A,,Berlin,B,11000,
,12214,1,,A,,Berlin,B,11000,
,12215,1,,A,,Berlin,B,11000,
db_einfuegemarke,plz,ueberkey,art,aikz,grokz,ort,krskfz,krs_astat,vv_bez
,12247,1,ZS,A,,Berlin,B,11000,
,12249,1,ZS,A,,Berlin,B,11000,
,12251,1,,A,,Berlin,B,11000,
,12252,1,,A,,Berlin,B,11000,
,12253,1,,A,,Berlin,B,11000,
,12254,1,,A,,Berlin,B,11000,
,12274,1,,A,,Berlin,B,11000,
,12277,1,ZS,A,,Berlin,B,11000,
,12279,1,ZS,A,,Berlin,B,11000,
,12281,1,,A,,Berlin,B,11000,
db_einfuegemarke,plz,ueberkey,art,aikz,grokz,ort,krskfz,krs_astat,vv_bez
,12282,1,,A,,Berlin,B,11000,
,12283,1,,A,,Berlin,B,11000,
,12305,1,ZS,A,,Berlin,B,11000,
,12307,1,ZS,A,,Berlin,B,11000,
,12309,1,ZS,A,,Berlin,B,11000,
,12311,1,,A,,Berlin,B,11000,
,12312,1,,A,,Berlin,B,11000,
,12313,1,,A,,Berlin,B,11000,
,12314,1,,A,,Berlin,B,11000,
,12315,1,,A,,Berlin,B,11000,
db_einfuegemarke,plz,ueberkey,art,aikz,grokz,ort,krskfz,krs_astat,vv_bez
,12316,1,,A,,Berlin,B,11000,
,12345,1,,A,,Berlin,B,11000,
,12347,1,ZS,A,,Berlin,B,11000,
,12349,1,ZS,A,,Berlin,B,11000,
,12351,1,ZS,A,,Berlin,B,11000,
,12353,1,ZS,A,,Berlin,B,11000,
,12355,1,ZS,A,,Berlin,B,11000,
,12357,1,ZS,A,,Berlin,B,11000,
,12359,1,ZS,A,,Berlin,B,11000,
,12401,1,,A,,Berlin,B,11000,
db_einfuegemarke,plz,ueberkey,art,aikz,grokz,ort,krskfz,krs_astat,vv_bez
,12402,1,,A,,Berlin,B,11000,
,12413,1,,A,,Berlin,B,11000,
,12414,1,,A,,Berlin,B,11000,
,12415,1,,A,,Berlin,B,11000,
,12435,1,ZS,A,,Berlin,B,11000,
,12437,1,ZS,A,,Berlin,B,11000,
,12439,1,ZS,A,,Berlin,B,11000,
,12441,1,,A,,Berlin,B,11000,
,12442,1,,A,,Berlin,B,11000,
,12443,1,,A,,Berlin,B,11000,
db_einfuegemarke,plz,ueberkey,art,aikz,grokz,ort,krskfz,krs_astat,vv_bez
,12459,1,ZS,A,,Berlin,B,11000,
,12461,1,,A,,Berlin,B,11000,
,12462,1,,A,,Berlin,B,11000,
,12473,1,,A,,Berlin,B,11000,
,12474,1,,A,,Berlin,B,11000,
,12485,1,,A,,Berlin,B,11000,
,12487,1,ZS,A,,Berlin,B,11000,
,12489,1,ZS,A,,Berlin,B,11000,
,12503,1,,A,,Berlin,B,11000,
,12504,1,,A,,Berlin,B,11000,
db_einfuegemarke,plz,ueberkey,art,aikz,grokz,ort,krskfz,krs_astat,vv_bez
,12520,1,,A,,Sch̦nefeld,LDS,12061,
,12521,1,,A,,Berlin,B,11000,
,12524,1,ZS,A,,Berlin,B,11000,
,12526,1,ZS,A,,Berlin,B,11000,
,12527,1,ZS,A,,Berlin,B,11000,
,12529,1,ZS,A,,Sch̦nefeld,LDS,12061,
,12530,1,,A,,Berlin,B,11000,
,12531,1,,A,,Berlin,B,11000,
,12532,1,,A,,Berlin,B,11000,
,12533,1,,A,,Berlin,B,11000,
db_einfuegemarke,plz,ueberkey,art,aikz,grokz,ort,krskfz,krs_astat,vv_bez
,12534,1,,A,,Berlin,B,11000,
,12552,1,,A,,Berlin,B,11000,
,12555,1,ZS,A,,Berlin,B,11000,
,12557,1,ZS,A,,Berlin,B,11000,
,12559,1,ZS,A,,Berlin,B,11000,
,12587,1,ZS,A,,Berlin,B,11000,
,12589,1,ZS,A,,Berlin,B,11000,
,12591,1,,A,,Berlin,B,11000,
,12592,1,,A,,Berlin,B,11000,
,12593,1,,A,,Berlin,B,11000,
db_einfuegemarke,plz,ueberkey,art,aikz,grokz,ort,krskfz,krs_astat,vv_bez
,12594,1,,A,,Berlin,B,11000,
,12595,1,,A,,Berlin,B,11000,
,12596,1,,A,,Berlin,B,11000,
,12616,1,,A,,Berlin,B,11000,
,12619,1,ZS,A,,Berlin,B,11000,
,12621,1,ZS,A,,Berlin,B,11000,
,12623,1,ZS,A,,Berlin,B,11000,
,12627,1,ZS,A,,Berlin,B,11000,
,12629,1,ZS,A,,Berlin,B,11000,
,12631,1,,A,,Berlin,B,11000,
db_einfuegemarke,plz,ueberkey,art,aikz,grokz,ort,krskfz,krs_astat,vv_bez
,12632,1,,A,,Berlin,B,11000,
,12660,1,,A,,Berlin,B,11000,
,12670,1,,A,,Berlin,B,11000,
,12671,1,,A,,Berlin,B,11000,
,12677,1,,A,,Berlin,B,11000,
,12678,1,,A,,Berlin,B,11000,
,12679,1,ZS,A,,Berlin,B,11000,
,12681,1,ZS,A,,Berlin,B,11000,
,12683,1,ZS,A,,Berlin,B,11000,
,12685,1,ZS,A,,Berlin,B,11000,
db_einfuegemarke,plz,ueberkey,art,aikz,grokz,ort,krskfz,krs_astat,vv_bez
,12687,1,ZS,A,,Berlin,B,11000,
,12689,1,ZS,A,,Berlin,B,11000,
,12700,1,,A,,Berlin,B,11000,
,12701,1,,A,,Berlin,B,11000,
,12702,1,,A,,Berlin,B,11000,
,12703,1,,A,,Berlin,B,11000,
,12704,1,,A,,Berlin,B,11000,
,12708,1,,A,,Berlin,B,11000,
,12709,1,,A,,Berlin,B,11000,
,12710,1,,A,,Berlin,B,11000,
db_einfuegemarke,plz,ueberkey,art,aikz,grokz,ort,krskfz,krs_astat,vv_bez
,12711,1,,A,,Berlin,B,11000,
,12712,1,,A,,Berlin,B,11000,
,12721,1,,A,,Berlin,B,11000,
,12722,1,,A,,Berlin,B,11000,
,12723,1,,A,,Berlin,B,11000,
,13001,1,,A,,Berlin,B,11000,
,13002,1,,A,,Berlin,B,11000,
,13003,1,,A,,Berlin,B,11000,
,13015,1,,A,,Berlin,B,11000,
,13019,1,,A,,Berlin,B,11000,
db_einfuegemarke,plz,ueberkey,art,aikz,grokz,ort,krskfz,krs_astat,vv_bez
,13020,1,,A,,Berlin,B,11000,
,13021,1,,A,,Berlin,B,11000,
,13022,1,,A,,Berlin,B,11000,
,13023,1,,A,,Berlin,B,11000,
,13047,1,,A,,Berlin,B,11000,
,13048,1,,A,,Berlin,B,11000,
,13051,1,ZS,A,,Berlin,B,11000,
,13053,1,ZS,A,,Berlin,B,11000,
,13055,1,ZS,A,,Berlin,B,11000,
,13057,1,ZS,A,,Berlin,B,11000,
db_einfuegemarke,plz,ueberkey,art,aikz,grokz,ort,krskfz,krs_astat,vv_bez
,13059,1,ZS,A,,Berlin,B,11000,
,13061,1,,A,,Berlin,B,11000,
,13062,1,,A,,Berlin,B,11000,
,13086,1,ZS,A,,Berlin,B,11000,
,13088,1,ZS,A,,Berlin,B,11000,
,13089,1,ZS,A,,Berlin,B,11000,
,13091,1,,A,,Berlin,B,11000,
,13092,1,,A,,Berlin,B,11000,
,13093,1,,A,,Berlin,B,11000,
,13094,1,,A,,Berlin,B,11000,
db_einfuegemarke,plz,ueberkey,art,aikz,grokz,ort,krskfz,krs_astat,vv_bez
,13095,1,,A,,Berlin,B,11000,
,13097,1,,A,,Berlin,B,11000,
,13098,1,,A,,Berlin,B,11000,
,13099,1,,A,,Berlin,B,11000,
,13107,1,,A,,Berlin,B,11000,
,13122,1,,A,,Berlin,B,11000,
,13125,1,ZS,A,,Berlin,B,11000,
,13127,1,ZS,A,,Berlin,B,11000,
,13129,1,ZS,A,,Berlin,B,11000,
,13131,1,,A,,Berlin,B,11000,
db_einfuegemarke,plz,ueberkey,art,aikz,grokz,ort,krskfz,krs_astat,vv_bez
,13132,1,,A,,Berlin,B,11000,
,13156,1,ZS,A,,Berlin,B,11000,
,13158,1,ZS,A,,Berlin,B,11000,
,13159,1,ZS,A,,Berlin,B,11000,
,13187,1,ZS,A,,Berlin,B,11000,
,13189,1,ZS,A,,Berlin,B,11000,
,13315,1,,A,,Berlin,B,11000,
,13316,1,,A,,Berlin,B,11000,
,13330,1,,A,,Berlin,B,11000,
,13340,1,,A,,Berlin,B,11000,
db_einfuegemarke,plz,ueberkey,art,aikz,grokz,ort,krskfz,krs_astat,vv_bez
,13341,1,,A,,Berlin,B,11000,
,13342,1,,A,,Berlin,B,11000,
,13343,1,,A,,Berlin,B,11000,
,13344,1,,A,,Berlin,B,11000,
,13347,1,ZS,A,,Berlin,B,11000,
,13349,1,ZS,A,,Berlin,B,11000,
,13351,1,ZS,A,,Berlin,B,11000,
,13353,1,ZS,A,,Berlin,B,11000,
,13355,1,ZS,A,,Berlin,B,11000,
,13357,1,ZS,A,,Berlin,B,11000,
db_einfuegemarke,plz,ueberkey,art,aikz,grokz,ort,krskfz,krs_astat,vv_bez
,13359,1,ZS,A,,Berlin,B,11000,
,13361,1,,A,,Berlin,B,11000,
,13362,1,,A,,Berlin,B,11000,
,13363,1,,A,,Berlin,B,11000,
,13364,1,,A,,Berlin,B,11000,
,13365,1,,A,,Berlin,B,11000,
,13366,1,,A,,Berlin,B,11000,
,13371,1,,A,,Berlin,B,11000,
,13372,1,,A,,Berlin,B,11000,
,13400,1,,A,,Berlin,B,11000,
db_einfuegemarke,plz,ueberkey,art,aikz,grokz,ort,krskfz,krs_astat,vv_bez
,13403,1,ZS,A,,Berlin,B,11000,
,13405,1,ZS,A,,Berlin,B,11000,
,13407,1,ZS,A,,Berlin,B,11000,
,13409,1,ZS,A,,Berlin,B,11000,
,13411,1,,A,,Berlin,B,11000,
,13412,1,,A,,Berlin,B,11000,
,13413,1,,A,,Berlin,B,11000,
,13435,1,ZS,A,,Berlin,B,11000,
,13437,1,ZS,A,,Berlin,B,11000,
,13439,1,ZS,A,,Berlin,B,11000,
db_einfuegemarke,plz,ueberkey,art,aikz,grokz,ort,krskfz,krs_astat,vv_bez
,13441,1,,A,,Berlin,B,11000,
,13442,1,,A,,Berlin,B,11000,
,13443,1,,A,,Berlin,B,11000,
,13444,1,,A,,Berlin,B,11000,
,13445,1,,A,,Berlin,B,11000,
,13465,1,ZS,A,,Berlin,B,11000,
,13467,1,ZS,A,,Berlin,B,11000,
,13469,1,ZS,A,,Berlin,B,11000,
,13471,1,,A,,Berlin,B,11000,
,13472,1,,A,,Berlin,B,11000,
db_einfuegemarke,plz,ueberkey,art,aikz,grokz,ort,krskfz,krs_astat,vv_bez
,13473,1,,A,,Berlin,B,11000,
,13474,1,,A,,Berlin,B,11000,
,13475,1,,A,,Berlin,B,11000,
,13476,1,,A,,Berlin,B,11000,
,13477,1,,A,,Berlin,B,11000,
,13488,1,,A,,Berlin,B,11000,
,13496,1,,A,,Berlin,B,11000,
,13497,1,,A,,Berlin,B,11000,
,13498,1,,A,,Berlin,B,11000,
,13499,1,,A,,Berlin,B,11000,
db_einfuegemarke,plz,ueberkey,art,aikz,grokz,ort,krskfz,krs_astat,vv_bez
,13500,1,,A,,Berlin,B,11000,
,13503,1,ZS,A,,Berlin,B,11000,
,13505,1,ZS,A,,Berlin,B,11000,
,13507,1,ZS,A,,Berlin,B,11000,
,13509,1,ZS,A,,Berlin,B,11000,
,13511,1,,A,,Berlin,B,11000,
,13512,1,,A,,Berlin,B,11000,
,13513,1,,A,,Berlin,B,11000,
,13514,1,,A,,Berlin,B,11000,
,13515,1,,A,,Berlin,B,11000,
db_einfuegemarke,plz,ueberkey,art,aikz,grokz,ort,krskfz,krs_astat,vv_bez
,13516,1,,A,,Berlin,B,11000,
,13517,1,,A,,Berlin,B,11000,
,13518,1,,A,,Berlin,B,11000,
,13565,1,,A,,Berlin,B,11000,
,13578,1,,A,,Berlin,B,11000,
,13581,1,ZS,A,,Berlin,B,11000,
,13583,1,ZS,A,,Berlin,B,11000,
,13585,1,ZS,A,,Berlin,B,11000,
,13587,1,ZS,A,,Berlin,B,11000,
,13589,1,ZS,A,,Berlin,B,11000,
db_einfuegemarke,plz,ueberkey,art,aikz,grokz,ort,krskfz,krs_astat,vv_bez
,13591,1,ZS,A,,Berlin,B,11000,
,13593,1,ZS,A,,Berlin,B,11000,
,13595,1,ZS,A,,Berlin,B,11000,
,13597,1,ZS,A,,Berlin,B,11000,
,13599,1,ZS,A,,Berlin,B,11000,
,13601,1,,A,,Berlin,B,11000,
,13619,1,,A,,Berlin,B,11000,
,13621,1,,A,,Berlin,B,11000,
,13622,1,,A,,Berlin,B,11000,
,13623,1,,A,,Berlin,B,11000,
db_einfuegemarke,plz,ueberkey,art,aikz,grokz,ort,krskfz,krs_astat,vv_bez
,13624,1,,A,,Berlin,B,11000,
,13625,1,,A,,Berlin,B,11000,
,13627,1,ZS,A,,Berlin,B,11000,
,13629,1,ZS,A,,Berlin,B,11000,
,13631,1,,A,,Berlin,B,11000,
,13640,1,,A,,Berlin,B,11000,
,13641,1,,A,,Berlin,B,11000,
,13642,1,,A,,Berlin,B,11000,
,13643,1,,A,,Berlin,B,11000,
,13660,1,,A,,Berlin,B,11000,
db_einfuegemarke,plz,ueberkey,art,aikz,grokz,ort,krskfz,krs_astat,vv_bez
